ticker,indicator,window_days,outcome_horizon,position_policy,n_events,raw_hit_rate,excess_hit_rate,excess_ci_low,excess_ci_high,avg_directional_return_pct,median_directional_return_pct,avg_directional_excess_pct,median_directional_excess_pct,payoff_ratio,profit_factor,bull_events,bear_events
MU,weighted_net,90,1D,all_events,4,0.5,0.5,0.15003898915214947,0.8499610108478506,-0.0002262678632055093,0.00554752245506368,-6.938450112109473e-05,0.00679021564635196,0.9872556840248515,0.9872556840248515,2,2
MU,weighted_net,90,1D,non_overlapping_same_ticker,4,0.5,0.5,0.15003898915214947,0.8499610108478506,-0.0002262678632055093,0.00554752245506368,-6.938450112109473e-05,0.00679021564635196,0.9872556840248515,0.9872556840248515,2,2
MU,weighted_net,90,20D,all_events,4,0.25,0.25,0.04558726080970055,0.6993581574175981,-0.029362290052137863,-0.09335055056743413,-0.03307173274317371,-0.10569412455359684,2.36518438417309,0.7883947947243634,2,2
MU,weighted_net,90,20D,non_overlapping_same_ticker,2,0.0,0.0,0,0.6576197724933469,-0.258444540083158,-0.258444540083158,-0.25669809468734517,-0.25669809468734517,,,0,2
MU,weighted_net,90,5D,all_events,4,0.25,0.25,0.04558726080970055,0.6993581574175981,-0.09044981413848527,-0.11414029865982844,-0.07894239711025322,-0.10347430409347441,0.20585202522711193,0.06861734174237065,2,2
MU,weighted_net,90,5D,non_overlapping_same_ticker,4,0.25,0.25,0.04558726080970055,0.6993581574175981,-0.09044981413848527,-0.11414029865982844,-0.07894239711025322,-0.10347430409347441,0.20585202522711193,0.06861734174237065,2,2
MU,weighted_net,90,60D,all_events,4,0.5,0.5,0.15003898915214947,0.8499610108478506,-0.09123724262625099,-0.09293309434035868,-0.08735539916886656,-0.08361077776326492,0.7560469382275163,0.7560469382275163,2,2
MU,weighted_net,90,60D,non_overlapping_same_ticker,1,0.0,0.0,0,0.7934506856227626,-0.8556176919166245,-0.8556176919166245,-0.8414585588267605,-0.8414585588267605,,,0,1
MU,weighted_net,90,90D,all_events,4,0.5,0.5,0.15003898915214947,0.8499610108478506,-0.07450102353386673,-0.2817067831263701,-0.05757895322175277,-0.2345585229085413,0.8544607094334488,0.8544607094334488,2,2
MU,weighted_net,90,90D,non_overlapping_same_ticker,1,0.0,0.0,0,0.7934506856227626,-1.0374682257244534,-1.0374682257244534,-1.0120087274307337,-1.0120087274307337,,,0,1
NVDA,author_net,1,1D,all_events,19,0.42105263157894735,0.3888888888888889,0.2030524657216362,0.613809583977621,-0.0006675526869981992,-0.0035947350956753166,-0.004219542244078593,-0.005627769509028546,1.2726188641964258,0.9255409921428551,18,1
NVDA,author_net,1,1D,non_overlapping_same_ticker,19,0.42105263157894735,0.3888888888888889,0.2030524657216362,0.613809583977621,-0.0006675526869981992,-0.0035947350956753166,-0.004219542244078593,-0.005627769509028546,1.2726188641964258,0.9255409921428551,18,1
NVDA,author_net,1,20D,all_events,15,0.4,0.3333333333333333,0.1517632443971473,0.5828645226148023,-0.00748786770464079,-0.017310032076097714,-0.02202315934999697,-0.01791371259314256,1.155391623704843,0.7702610824698953,14,1
NVDA,author_net,1,20D,non_overlapping_same_ticker,7,0.42857142857142855,0.2857142857142857,0.08221892400405678,0.6410655481673808,-0.01337822950463774,-0.017310032076097714,-0.02876543594783492,-0.00977677292161161,0.8222983734900468,0.616723780117535,7,0
NVDA,author_net,1,5D,all_events,19,0.42105263157894735,0.3125,0.14164643854782039,0.5559564416525933,-0.006537324415326156,-0.0015716893125127251,-0.017778723098595732,-0.023030292351272075,0.9314400393889494,0.6774109377374177,18,1
NVDA,author_net,1,5D,non_overlapping_same_ticker,15,0.4,0.2857142857142857,0.11721378644576919,0.5464908432989318,-0.007971548695074267,-0.0018174589651842599,-0.017428667245696756,-0.023030292351272075,0.9835559122766229,0.6557039415177486,14,1
NVDA,author_net,1,60D,all_events,10,0.6,0.4,0.16818032970623614,0.6873262302663417,0.05117707486884924,0.03709088743878142,0.005403728754009895,-0.007699675400658745,2.6491371471854426,3.9737057207781636,9,1
NVDA,author_net,1,60D,non_overlapping_same_ticker,3,0.3333333333333333,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.05461536988465624,-0.0009954651034177475,0.01635003991342036,-0.0062307196389418396,26.253113458248915,13.126556729124458,3,0
NVDA,author_net,1,90D,all_events,8,0.875,0.625,0.30574239460262737,0.8631557141764026,0.08109112750245233,0.08109839993092582,0.02552284317265767,0.032127286349373896,1.1372292174015595,7.960604521810916,7,1
NVDA,author_net,1,90D,non_overlapping_same_ticker,2,1.0,0.5,0.09453120573423074,0.9054687942657693,0.10228632423333806,0.10228632423333806,0.016725144376301238,0.016725144376301238,,,2,0
NVDA,author_net,3,1D,all_events,30,0.3333333333333333,0.3448275862068966,0.19940718526674994,0.5265489590952386,-0.0034476966699754936,-0.007311691791895669,-0.003117296541379274,-0.00610939366549712,1.316325362851755,0.6581626814258775,27,3
NVDA,author_net,3,1D,non_overlapping_same_ticker,30,0.3333333333333333,0.3448275862068966,0.19940718526674994,0.5265489590952386,-0.0034476966699754936,-0.007311691791895669,-0.003117296541379274,-0.00610939366549712,1.316325362851755,0.6581626814258775,27,3
NVDA,author_net,3,20D,all_events,28,0.42857142857142855,0.4444444444444444,0.27585858177023004,0.6268697548677552,0.0030306359702227076,-0.01269062724971054,-0.009012256544331576,-0.00977677292161161,1.4713879452620604,1.1035409589465452,25,3
NVDA,author_net,3,20D,non_overlapping_same_ticker,8,0.375,0.25,0.071479212752109,0.5907245696898311,-0.008781319806327278,-0.009035347469725064,-0.019787167985126544,-0.011787282765239604,1.2089182846194066,0.725350970771644,8,0
NVDA,author_net,3,5D,all_events,30,0.43333333333333335,0.3793103448275862,0.2268802210080984,0.5599745579401147,-0.005220074439623549,-0.00315821823514828,-0.00880084501903855,-0.0087234447930149,0.9650006823874326,0.737941698296272,27,3
NVDA,author_net,3,5D,non_overlapping_same_ticker,24,0.5,0.43478260869565216,0.25634635325674215,0.6318862491498354,-0.0004659238185449055,0.0035185696060574534,-0.0041799966975377785,-0.0066943107886361375,0.9737100259117648,0.9737100259117648,21,3
NVDA,author_net,3,60D,all_events,22,0.6363636363636364,0.5,0.3072210627372502,0.6927789372627497,0.042545995738369445,0.02213247233738902,0.007896712121295264,-0.00016238571800497592,2.2375228034065353,3.915664905961437,19,3
NVDA,author_net,3,60D,non_overlapping_same_ticker,3,0.6666666666666666,0.6666666666666666,0.2076596008020477,0.9385080552796037,0.09405558725860823,0.0951346406723459,0.053948336366384596,0.07455524698675009,142.2260940675151,284.4521881350302,3,0
NVDA,author_net,3,90D,all_events,17,0.6470588235294118,0.625,0.38641040545502714,0.8151876744113636,0.04009437608603744,0.035504922021900365,0.010733282156646748,0.01714801736021787,1.5557202125933351,2.852153723087781,14,3
NVDA,author_net,3,90D,non_overlapping_same_ticker,2,1.0,0.5,0.09453120573423074,0.9054687942657693,0.05984131525880676,0.05984131525880676,-0.00905294586505756,-0.00905294586505756,,,2,0
NVDA,author_net,7,1D,all_events,26,0.38461538461538464,0.38461538461538464,0.22428594435712798,0.5746514991488447,-0.0005853698584502747,-0.007317512400972392,-0.0026505807321273297,-0.005627769509028546,1.4854745172890487,0.9284215733056553,23,3
NVDA,author_net,7,1D,non_overlapping_same_ticker,26,0.38461538461538464,0.38461538461538464,0.22428594435712798,0.5746514991488447,-0.0005853698584502747,-0.007317512400972392,-0.0026505807321273297,-0.005627769509028546,1.4854745172890487,0.9284215733056553,23,3
NVDA,author_net,7,20D,all_events,24,0.5416666666666666,0.5416666666666666,0.3507486535891948,0.72108666268789,0.02232987518966419,0.005312868402399529,0.006884163748627446,0.001611853993231327,1.6280958779174535,1.9241133102660812,21,3
NVDA,author_net,7,20D,non_overlapping_same_ticker,8,0.5,0.5,0.21521606221387757,0.7847839377861224,0.018431503087005155,0.022280896638920855,0.004117340466605196,0.009202101715102051,1.6060398808581622,1.6060398808581622,8,0
NVDA,author_net,7,5D,all_events,26,0.46153846153846156,0.4230769230769231,0.2554444331365656,0.6105138625340828,-0.0046832376587088295,-0.0011901653698800918,-0.00722594607029217,-0.011284689947865634,0.9181006910803977,0.7869434494974837,23,3
NVDA,author_net,7,5D,non_overlapping_same_ticker,19,0.42105263157894735,0.42105263157894735,0.23141891282454238,0.6372409646574496,-0.011875503187366269,-0.0044989775051123004,-0.01168989682204162,-0.012517641034581528,0.7632364403381634,0.5550810475186643,16,3
NVDA,author_net,7,60D,all_events,23,0.6521739130434783,0.43478260869565216,0.25634635325674215,0.6318862491498354,0.03441022386906245,0.013025163507371706,0.003767960192016997,-0.0044420882718392285,1.775835293832807,3.3296911759365133,20,3
