sample,signal_type,horizon_sessions,dimension,bucket,n,benchmark_n,tickers,raw_match_rate,raw_match_ci_low,raw_match_ci_high,net_match_rate_10bps,mean_directional_return,median_directional_return,mean_directional_excess,median_directional_excess,mean_excess_ci_low,mean_excess_ci_high
all_events,smart_consensus,60,period,first_half_through_2026-01-26,166,166,31,0.3433734939759036,0.2754154730299584,0.4184168978379561,0.3373493975903614,-0.06646391754725844,-0.04496068889699517,-0.07582866297311007,-0.0463760950520824,-0.14144350674235195,-0.01028379014277023
all_events,smart_consensus,60,period,second_half_after_2026-01-26,274,272,47,0.4744525547445255,0.4160882754586779,0.5335233017853345,0.4708029197080292,0.14695507323181659,-0.007493088982808371,0.10354239380389904,-0.05700995152147226,-0.040743995780093814,0.30048535363781254
all_events,smart_consensus,60,consensus_overlap,standalone,440,438,56,0.425,0.37965382320018853,0.4716444778153089,0.42045454545454547,0.06643790852880192,-0.02334251388235875,0.03556158233133394,-0.05230659254823078,-0.058437546293389014,0.19650096058894914
non_overlapping,smart_alpha_pure,1,direction,bear,11,11,11,0.36363636363636365,0.15166223614131383,0.6462032231083628,0.2727272727272727,-0.008608769758472972,-0.0034339153941695955,-0.007938722406287407,-0.0034898354537051812,-0.022231612107371526,0.00424893112624768
non_overlapping,smart_alpha_pure,1,direction,bull,65,65,58,0.47692307692307695,0.36021590253064156,0.5962057959772373,0.46153846153846156,0.0023881782050859377,-0.002140688749822983,0.0021135630680264497,0.0013947012779658152,-0.008971807793556186,0.0126386874584356
non_overlapping,smart_alpha_pure,1,source_count,1,76,76,66,0.4605263157894737,0.3530754655326989,0.5717757398539667,0.4342105263157895,0.0007965146840445166,-0.002421579173519983,0.0006586270125336547,-0.0008449029475318115,-0.008962946962936232,0.010940693714231025
non_overlapping,smart_alpha_pure,1,agreement,unanimous,76,76,66,0.4605263157894737,0.3530754655326989,0.5717757398539667,0.4342105263157895,0.0007965146840445166,-0.002421579173519983,0.0006586270125336547,-0.0008449029475318115,-0.008962946962936232,0.010940693714231025
non_overlapping,smart_alpha_pure,1,period,first_half_through_2026-01-26,35,35,32,0.42857142857142855,0.27984333081678914,0.5914287074102662,0.4,-0.003438112699410824,-0.0035716715422817735,-0.0030689092372630116,-0.0022437859447332897,-0.016462598871213385,0.012367799656956465
non_overlapping,smart_alpha_pure,1,period,second_half_after_2026-01-26,41,41,39,0.4878048780487805,0.34254187239935696,0.635157406841348,0.4634146341463415,0.004411440499189319,-6.0489968746857414e-05,0.0038406701526039794,0.0022862204383541362,-0.010556903465251958,0.018744582082702358
non_overlapping,smart_alpha_pure,1,consensus_overlap,standalone,76,76,66,0.4605263157894737,0.3530754655326989,0.5717757398539667,0.4342105263157895,0.0007965146840445166,-0.002421579173519983,0.0006586270125336547,-0.0008449029475318115,-0.008962946962936232,0.010940693714231025
non_overlapping,smart_alpha_pure,5,direction,bear,11,11,11,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.5454545454545454,0.002238673573947318,0.01625412008013949,-0.00545134177814591,0.004279119246109242,-0.04658577763629455,0.03356859478036159
non_overlapping,smart_alpha_pure,5,direction,bull,63,63,58,0.4603174603174603,0.34308665416425693,0.5821096307840387,0.4603174603174603,-0.0010817066962400459,-0.01831021437578817,-0.001649528457077462,-0.01997712264947704,-0.03566588566718902,0.03328630672927797
non_overlapping,smart_alpha_pure,5,source_count,1,74,74,66,0.47297297297297297,0.36338517790283736,0.5852284168845255,0.47297297297297297,-0.0005881366560770594,-0.01471566997693724,-0.0022146628696687177,-0.014172322416748206,-0.030337573804924224,0.02681984458775573
non_overlapping,smart_alpha_pure,5,agreement,unanimous,74,74,66,0.47297297297297297,0.36338517790283736,0.5852284168845255,0.47297297297297297,-0.0005881366560770594,-0.01471566997693724,-0.0022146628696687177,-0.014172322416748206,-0.030337573804924224,0.02681984458775573
non_overlapping,smart_alpha_pure,5,period,first_half_through_2026-01-26,34,34,32,0.6470588235294118,0.4791365883001342,0.7851228510470394,0.6470588235294118,0.004499975611054713,0.0141568126468532,0.0021261073339819904,0.010095482838197944,-0.0382354300561394,0.0416755609221784
non_overlapping,smart_alpha_pure,5,period,second_half_after_2026-01-26,40,40,39,0.325,0.20084316962661725,0.4798254191110201,0.325,-0.004913032083139065,-0.0348141589002281,-0.00590431754277182,-0.031365407159550995,-0.044775616748794995,0.039238416776449035
non_overlapping,smart_alpha_pure,5,consensus_overlap,standalone,74,74,66,0.47297297297297297,0.36338517790283736,0.5852284168845255,0.47297297297297297,-0.0005881366560770594,-0.01471566997693724,-0.0022146628696687177,-0.014172322416748206,-0.030337573804924224,0.02681984458775573
non_overlapping,smart_alpha_pure,20,direction,bear,11,11,11,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.45454545454545453,-0.06732931469845758,-0.00866024688166478,-0.03128770787290505,0.0007825610062912602,-0.1171395747547836,0.04815734442215078
non_overlapping,smart_alpha_pure,20,direction,bull,56,56,53,0.4642857142857143,0.34019643403583766,0.5929604334275992,0.4642857142857143,0.014967060494236512,-0.03584395174377575,0.00454328196019924,-0.036564613866460816,-0.06642275867315318,0.09142020204187387
non_overlapping,smart_alpha_pure,20,source_count,1,67,67,62,0.4626865671641791,0.34858248875358616,0.5808375130532616,0.4626865671641791,0.0014557153133464352,-0.03394255874673624,-0.0013394178631462414,-0.012746819274648935,-0.06378585903735001,0.07605146793603383
non_overlapping,smart_alpha_pure,20,agreement,unanimous,67,67,62,0.4626865671641791,0.34858248875358616,0.5808375130532616,0.4626865671641791,0.0014557153133464352,-0.03394255874673624,-0.0013394178631462414,-0.012746819274648935,-0.06378585903735001,0.07605146793603383
non_overlapping,smart_alpha_pure,20,period,first_half_through_2026-01-26,32,32,32,0.34375,0.20410233354328552,0.5168922649121406,0.34375,-0.01173443800314699,-0.04191143128728825,-0.016639394497190093,-0.044847571479952,-0.1126408330276132,0.09753930375206203
non_overlapping,smart_alpha_pure,20,period,second_half_after_2026-01-26,35,35,34,0.5714285714285714,0.4085712925897337,0.7201566691832108,0.5714285714285714,0.013515284059854709,0.011980531636091363,0.01264913220226528,0.014340743290733204,-0.06599361966090726,0.1145943620778997
non_overlapping,smart_alpha_pure,20,consensus_overlap,standalone,67,67,62,0.4626865671641791,0.34858248875358616,0.5808375130532616,0.4626865671641791,0.0014557153133464352,-0.03394255874673624,-0.0013394178631462414,-0.012746819274648935,-0.06378585903735001,0.07605146793603383
non_overlapping,smart_alpha_pure,60,direction,bear,10,10,10,0.5,0.23658959361548731,0.7634104063845126,0.5,-0.15679056987172352,-0.02650155905878765,-0.09840443751438246,-0.005702213328679873,-0.35394679904784276,0.09693447455750265
non_overlapping,smart_alpha_pure,60,direction,bull,45,45,45,0.37777777777777777,0.25107885298349863,0.5237032999353246,0.37777777777777777,-0.042900202062135774,-0.10841181506849307,-0.07384463973789575,-0.12642686370696776,-0.1768333619480257,0.04241348271228848
non_overlapping,smart_alpha_pure,60,source_count,1,55,55,54,0.4,0.28118303786433585,0.5318743908935498,0.4,-0.063607541663879,-0.10820332159033719,-0.07831005751543878,-0.10581373176939923,-0.1716952828350166,0.02580447122579357
non_overlapping,smart_alpha_pure,60,agreement,unanimous,55,55,54,0.4,0.28118303786433585,0.5318743908935498,0.4,-0.063607541663879,-0.10820332159033719,-0.07831005751543878,-0.10581373176939923,-0.1716952828350166,0.02580447122579357
non_overlapping,smart_alpha_pure,60,period,first_half_through_2026-01-26,32,32,32,0.34375,0.20410233354328552,0.5168922649121406,0.34375,-0.11426548742478268,-0.15098761288746887,-0.11402290201229923,-0.1320610225556938,-0.23108322178568164,0.02428448032806485
non_overlapping,smart_alpha_pure,60,period,second_half_after_2026-01-26,23,23,23,0.4782608695652174,0.2923686953994572,0.6703757013578151,0.4782608695652174,0.006873078525204391,-0.007299270072992803,-0.02862262169371992,-0.05729744311743479,-0.18590917966430148,0.1385869090935265
non_overlapping,smart_alpha_pure,60,consensus_overlap,standalone,55,55,54,0.4,0.28118303786433585,0.5318743908935498,0.4,-0.063607541663879,-0.10820332159033719,-0.07831005751543878,-0.10581373176939923,-0.1716952828350166,0.02580447122579357
non_overlapping,smart_alpha_ui,1,direction,bear,9,9,8,0.3333333333333333,0.12058159868274293,0.6458026525009102,0.2222222222222222,-0.003958269663849194,-0.0006061655697955359,-0.006162097793749457,-0.010591791018887742,-0.013955600219489519,0.003501678104468775
non_overlapping,smart_alpha_ui,1,direction,bull,62,62,38,0.5,0.37922532216457727,0.6207746778354227,0.4838709677419355,0.0024535121990575948,-0.0003816227973006958,0.0012071840777351202,0.0008391663223834,-0.011166173057656121,0.016220957168406026
non_overlapping,smart_alpha_ui,1,source_count,1,43,43,30,0.4186046511627907,0.2838433433748524,0.5667168424428823,0.3953488372093023,0.0014425396517886177,-0.0029585081358974863,0.00037149630360434796,-0.003548186323340863,-0.017265124435444416,0.018643764298983134
non_overlapping,smart_alpha_ui,1,source_count,2,28,28,18,0.5714285714285714,0.390704789856154,0.7349170381926877,0.5357142857142857,0.0019451472978577705,0.00328775995735886,0.00012186398645876371,0.005425423062015655,-0.010366506555981165,0.013266447312845915
non_overlapping,smart_alpha_ui,1,agreement,unanimous,71,71,42,0.4788732394366197,0.36677330370106553,0.5931420374995502,0.4507042253521127,0.0016407511178440583,-0.0006061655697955359,0.00027304975599763866,-0.0009351333069154144,-0.01039441139271221,0.01262119780528518
non_overlapping,smart_alpha_ui,1,period,first_half_through_2026-01-26,30,30,21,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.5,0.004276433359899708,0.001957694776241692,0.004111111938866529,0.0008771888410183393,-0.008395585696851572,0.020917086460718163
non_overlapping,smart_alpha_ui,1,period,second_half_after_2026-01-26,41,41,30,0.4146341463414634,0.2775633082533015,0.5663316464316339,0.4146341463414634,-0.0002877968641478807,-0.0029585081358974863,-0.0025352884265893547,-0.002388889081380463,-0.017707509320944864,0.015938818656897096
non_overlapping,smart_alpha_ui,1,consensus_overlap,overlap,40,40,23,0.475,0.32935229550181694,0.6250289314607027,0.45,-0.0005611456853004487,-0.0015592110568667938,-0.0014404692419062643,0.0008391663223834,-0.012474494939347632,0.012271795270766042
non_overlapping,smart_alpha_ui,1,consensus_overlap,standalone,31,31,25,0.4838709677419355,0.3196998603127883,0.6515988171302683,0.45161290322580644,0.004481908283191809,-6.0489968746857414e-05,0.0024840420113575136,-0.002388889081380463,-0.0170788770326452,0.022261543746624528
non_overlapping,smart_alpha_ui,5,direction,bear,9,9,8,0.4444444444444444,0.188775429471914,0.7333526542559703,0.4444444444444444,-0.008131261332474389,-0.017261286225609185,-0.011715485546462536,-0.006259506982872254,-0.05627955812191812,0.02306717271649203
non_overlapping,smart_alpha_ui,5,direction,bull,52,52,38,0.5384615384615384,0.405033783976834,0.6665974013760211,0.5384615384615384,-0.007842362694064782,0.004329585751663534,-0.007987654057740148,-0.003381611533461726,-0.04101052024998306,0.027093998387501737
non_overlapping,smart_alpha_ui,5,source_count,1,39,39,30,0.48717948717948717,0.3386492878313309,0.6380089135430342,0.48717948717948717,-0.017508917001263453,-0.017261286225609185,-0.014868738451123197,-0.006259506982872254,-0.048911294625594126,0.014435762397600872
non_overlapping,smart_alpha_ui,5,source_count,2,22,22,17,0.5909090909090909,0.38734477382893806,0.7674444033117963,0.5909090909090909,0.009175615952983475,0.00623315199987029,0.002685609939688825,-0.00112237314530661,-0.03944605338463751,0.05712934148969812
non_overlapping,smart_alpha_ui,5,agreement,unanimous,61,61,42,0.5245901639344263,0.4015694171531101,0.6446971771320402,0.5245901639344263,-0.00788498708333833,0.0034266133637921303,-0.008537661982305746,-0.005637646275519659,-0.03614686611981244,0.017989082493909337
non_overlapping,smart_alpha_ui,5,period,first_half_through_2026-01-26,26,26,21,0.6153846153846154,0.42534520039420076,0.7757164048816557,0.6153846153846154,0.008707352018365857,0.007090982541806068,0.0033752140514098617,0.004514364533857784,-0.022424570175241996,0.029079870543719532
non_overlapping,smart_alpha_ui,5,period,second_half_after_2026-01-26,35,35,30,0.45714285714285713,0.3046577363376085,0.6181054865986247,0.45714285714285713,-0.020210724701747156,-0.01831021437578817,-0.017387227035923054,-0.011891537923122475,-0.05979782398878257,0.03087372755188267
non_overlapping,smart_alpha_ui,5,consensus_overlap,overlap,32,32,22,0.59375,0.4225972657298823,0.744805975196862,0.59375,0.0022121400216136115,0.010212411242420893,0.0012053217811604268,0.00657522008045297,-0.03511097265484532,0.04226405757257212
non_overlapping,smart_alpha_ui,5,consensus_overlap,standalone,29,29,25,0.4482758620689655,0.2841291114874579,0.6245233293193238,0.4482758620689655,-0.019026644578457715,-0.019820546426051022,-0.01928854061785463,-0.016375906950885977,-0.05585417801026864,0.01684027371500784
non_overlapping,smart_alpha_ui,20,direction,bear,8,8,8,0.5,0.21521252682444186,0.7847874731755582,0.5,-0.03342705612944752,-0.021012145432476648,-0.001626216219779389,0.04217550759376587,-0.10285507981868107,0.08413323974560646
non_overlapping,smart_alpha_ui,20,direction,bull,42,42,35,0.5238095238095238,0.3772221394020704,0.6664063552403504,0.5238095238095238,-0.0012149753467587505,0.011898074940035808,-0.011104063573072361,-0.009790228219309527,-0.06028760524884719,0.04146459527583311
non_overlapping,smart_alpha_ui,20,source_count,1,33,33,29,0.45454545454545453,0.298426891258915,0.6201434205625044,0.45454545454545453,-0.02863161340059174,-0.037745344740815256,-0.027962045546031083,-0.012746819274648935,-0.07376943880424172,0.015577353970589026
non_overlapping,smart_alpha_ui,20,source_count,2,17,17,15,0.6470588235294118,0.4129996672121182,0.826905138560951,0.6470588235294118,0.03684693109529881,0.0255813953488373,0.026080417834808908,0.0338909838452921,-0.07308074958089378,0.13348754865448742
non_overlapping,smart_alpha_ui,20,agreement,unanimous,50,50,40,0.52,0.3851151225880844,0.6520308760449429,0.52,-0.0063689082719889534,0.009619483774151116,-0.009587607996545486,-0.002329348784888663,-0.055834430780335176,0.03534119994436834
non_overlapping,smart_alpha_ui,20,period,first_half_through_2026-01-26,22,22,21,0.45454545454545453,0.26920014432004846,0.6534052671095845,0.45454545454545453,-0.016108576527073884,-0.03026397055299923,-0.018167406252580245,-0.024803835113511308,-0.07364950817603187,0.035600290150877
non_overlapping,smart_alpha_ui,20,period,second_half_after_2026-01-26,28,28,27,0.5714285714285714,0.390704789856154,0.7349170381926877,0.5714285714285714,0.0012836882141492073,0.014898674769068032,-0.0028463379382324605,0.030495662146041047,-0.07010118372551713,0.06539340225594001
non_overlapping,smart_alpha_ui,20,consensus_overlap,overlap,26,26,20,0.5769230769230769,0.3894829692111983,0.744558100972706,0.5769230769230769,0.025964847213931844,0.022071268482954487,0.015762204693794697,0.030495662146041047,-0.056572506161301626,0.09255550299962313
non_overlapping,smart_alpha_ui,20,consensus_overlap,standalone,24,24,23,0.4583333333333333,0.27891058351681425,0.6492544644689338,0.4583333333333333,-0.04139714338173648,-0.03026397055299923,-0.03704990507774735,-0.016661822940003845,-0.08923685059765507,0.013365732221704158
non_overlapping,smart_alpha_ui,60,direction,bear,7,7,7,0.42857142857142855,0.15821692226262685,0.7495457695909742,0.42857142857142855,-0.06867394287749569,-0.08461765257712628,0.002167282649992806,0.0555801987152893,-0.2361746042981347,0.17768725300254576
non_overlapping,smart_alpha_ui,60,direction,bull,29,29,27,0.41379310344827586,0.2551293527964552,0.5926247152148476,0.41379310344827586,0.07034179836913647,-0.10325770796974998,0.030693408898362088,-0.10581373176939923,-0.1301992997169499,0.19167466167654293
non_overlapping,smart_alpha_ui,60,source_count,1,26,26,23,0.34615384615384615,0.19412014972852124,0.53779770990367,0.34615384615384615,-0.023137426616086715,-0.10573051478004358,-0.03711946854836652,-0.08155558744341701,-0.18207380520148894,0.11404966388124273
non_overlapping,smart_alpha_ui,60,source_count,2,10,10,10,0.6,0.3126695474501864,0.8318224187964902,0.6,0.21607676445807425,0.18265553697888748,0.18703860188599797,0.14974474008180205,-0.07531601359278847,0.4829132314965932
non_overlapping,smart_alpha_ui,60,agreement,unanimous,36,36,32,0.4166666666666667,0.27140333505087283,0.5780003033572232,0.4166666666666667,0.043310959793402444,-0.08649441559358617,0.025146662127845838,-0.04647089633421564,-0.10423832546779525,0.17158315805859847
non_overlapping,smart_alpha_ui,60,period,first_half_through_2026-01-26,22,22,21,0.3181818181818182,0.1636038735469248,0.5268177721716065,0.3181818181818182,-0.10509544290339527,-0.11762849540634063,-0.10828293416834098,-0.12951020062403973,-0.2385742195934888,0.025866122581351406
non_overlapping,smart_alpha_ui,60,period,second_half_after_2026-01-26,14,14,14,0.5714285714285714,0.32590266902869364,0.7861949006959947,0.5714285714285714,0.27652102117408456,0.1663502223650184,0.23482174202185369,0.10531287871951145,-0.03650072975091711,0.5575547572204288
non_overlapping,smart_alpha_ui,60,consensus_overlap,overlap,16,16,15,0.5,0.2799923761135083,0.7200076238864916,0.5,0.2291613445876661,0.06873701655482539,0.204972838689565,0.06859488184033347,-0.04154617486887414,0.43850300453889457
non_overlapping,smart_alpha_ui,60,consensus_overlap,standalone,20,20,19,0.35,0.18118954786794464,0.5671494897805354,0.35,-0.10536934804200848,-0.10573051478004358,-0.11871427912152947,-0.08155558744341701,-0.22488247328730382,-0.025635306913717366
non_overlapping,smart_consensus,1,direction,bear,75,75,24,0.56,0.44746569425928456,0.6666872402321515,0.5333333333333333,0.005630624276671513,0.0014204545454545858,0.0048313354278377695,0.0021121838484756683,-0.0015536497684038616,0.01304471744992981
non_overlapping,smart_consensus,1,direction,bull,794,782,99,0.46851385390428213,0.4340389201300761,0.5032919986888975,0.4508816120906801,-0.0034243423481838805,-0.002140614645181782,-0.003072029596632108,-0.001688357009950181,-0.006220273555319422,-0.0002820850282310595
non_overlapping,smart_consensus,1,source_count,2,209,209,94,0.4880382775119617,0.42109957892549327,0.5554087728252923,0.4784688995215311,-0.002731958078361051,-0.00031849162367036943,-0.0026934191595490604,-8.035805206585422e-05,-0.009426278730798442,0.004530911624957868
non_overlapping,smart_consensus,1,source_count,3,136,136,50,0.5147058823529411,0.4314647506955499,0.5971390410230802,0.49264705882352944,2.304937298673266e-05,0.0008665200163612274,0.00010330442980923083,-0.00016859747028918903,-0.00558374412085494,0.005130550811782346
non_overlapping,smart_consensus,1,source_count,4,127,127,34,0.4881889763779528,0.40288415034635855,0.5741873620778246,0.47244094488188976,-0.0043870081952957956,-0.001094872347837672,-0.0032146665813493464,-0.0003492920639559527,-0.009104087624167855,0.003106532653128775
non_overlapping,smart_consensus,1,source_count,5+,397,385,32,0.4534005037783375,0.40510957465184905,0.5025846367274088,0.43073047858942065,-0.002951225287792967,-0.0023875608081893596,-0.002812569168195871,-0.0014004896123495092,-0.006585930778336935,6.749666671829737e-05
non_overlapping,smart_consensus,1,agreement,split,426,417,45,0.4812206572769953,0.4341530426667657,0.5286239430879867,0.460093896713615,-0.001418425966611417,-0.0014675636137628234,-0.0012700194785672592,-0.0002094219437231981,-0.005141177806266018,0.0019123570666148575
non_overlapping,smart_consensus,1,agreement,unanimous,443,440,96,0.4717832957110609,0.42573850301813504,0.5183132593961075,0.45598194130925507,-0.003820274361018452,-0.0015841165909810107,-0.003432679238445292,-0.0009690862922340227,-0.007207356104051687,0.00027079703350266655
non_overlapping,smart_consensus,1,period,first_half_through_2026-01-26,159,159,31,0.5911949685534591,0.5135042648216288,0.6645829070067002,0.5723270440251572,0.00268768713200427,0.002873422474735099,0.0033414181293356716,0.0028350447177716287,-0.0006493592483016139,0.007184846104810757
non_overlapping,smart_consensus,1,period,second_half_after_2026-01-26,710,698,99,0.4507042253521127,0.41446760741538247,0.4874714221956684,0.4323943661971831,-0.0038365820530934036,-0.002725500175843776,-0.0036837571204052255,-0.00207086041972393,-0.00712445047720774,-0.0006331969115976798
non_overlapping,smart_consensus,1,consensus_overlap,standalone,869,857,104,0.476409666283084,0.4433792866644481,0.5096477001336146,0.4579976985040276,-0.002642843502540435,-0.0015513764156309673,-0.002380369880371617,-0.0006272334890238263,-0.0056048020122627705,0.0003375448864925557
non_overlapping,smart_consensus,5,direction,bear,43,43,21,0.5116279069767442,0.36752063766074083,0.6538279072224399,0.5116279069767442,-0.0030794460022266646,0.0014542510607037373,0.0021841324294660184,0.007100705159888254,-0.024533337726641163,0.029809929964888036
non_overlapping,smart_consensus,5,direction,bull,441,436,99,0.41496598639455784,0.36990659912181023,0.46149406124808323,0.41043083900226757,-0.012495857538801336,-0.014448568398727546,-0.012469604292465217,-0.014399237215243166,-0.02258136834210028,-0.0030182790833036066
non_overlapping,smart_consensus,5,source_count,2,180,180,94,0.4388888888888889,0.3684187237930174,0.5119130400732677,0.4388888888888889,-0.014720356090477409,-0.01714991288968082,-0.015637518571063234,-0.014661317753947578,-0.03206128782448849,0.0009478701901934831
non_overlapping,smart_consensus,5,source_count,3,88,87,43,0.4318181818181818,0.3333250852294768,0.5360151701667708,0.4318181818181818,0.0005371555777912051,-0.010857488678109095,0.0018110890700185607,-0.009337966486354432,-0.021624999563629014,0.025422504214836255
non_overlapping,smart_consensus,5,source_count,4,64,64,28,0.328125,0.2257039576708776,0.45001123772545737,0.328125,-0.018331687951623973,-0.013714482077807233,-0.014021098981221192,-0.010310362307019205,-0.03578275445223885,0.008237470576014955
non_overlapping,smart_consensus,5,source_count,5+,152,148,27,0.4407894736842105,0.364285114725774,0.5202129910431605,0.4276315789473684,-0.012285966568176931,-0.013704265584558117,-0.012083046273985626,-0.011462420528970674,-0.027110518744492638,0.0018146660008752414
non_overlapping,smart_consensus,5,agreement,split,197,192,43,0.4365482233502538,0.36915912061809625,0.5063646752488955,0.4263959390862944,-0.005555389495531214,-0.008521134656351514,-0.003998954381371235,-0.008697951174127583,-0.015703225828231856,0.009653604463436818
non_overlapping,smart_consensus,5,agreement,unanimous,287,287,96,0.4146341463414634,0.35912993705252366,0.4723934763793926,0.4146341463414634,-0.01584905094804002,-0.018572049973295424,-0.01594087294712376,-0.017422114285890467,-0.03004927245940101,-0.0030410493759208293
non_overlapping,smart_consensus,5,period,first_half_through_2026-01-26,101,101,31,0.4752475247524752,0.3805571262165129,0.5717518808951678,0.46534653465346537,-0.005264479587846738,-0.004444444444444362,-0.005329454841397407,-0.003582293505842493,-0.0214841454003831,0.009380347730035541
non_overlapping,smart_consensus,5,period,second_half_after_2026-01-26,383,378,99,0.40992167101827676,0.3617969125332204,0.4598355075581038,0.4073107049608355,-0.013345631630116489,-0.01775104881538425,-0.012710462534567878,-0.01456738084877579,-0.025309056805554855,-0.0006118897386037618
non_overlapping,smart_consensus,5,consensus_overlap,standalone,484,479,104,0.42355371900826444,0.38030352315572946,0.4680078959606394,0.4194214876033058,-0.01165927552212218,-0.013714482077807233,-0.011154133146237573,-0.011039465630462875,-0.021067448487908882,-0.002072738682023181
non_overlapping,smart_consensus,20,direction,bear,18,18,15,0.4444444444444444,0.24559231101389126,0.6628393057174837,0.4444444444444444,-0.0006499580280653153,-0.01815660388979512,0.022996398083456313,0.011082594942852242,-0.04352618689086929,0.09758087307328511
non_overlapping,smart_consensus,20,direction,bull,205,205,86,0.4682926829268293,0.40119619033828186,0.5365556751904251,0.4682926829268293,-0.010329431792366794,-0.02113171757636445,-0.021950066374838588,-0.03467357863738485,-0.05012965807884905,0.003612707697448163
non_overlapping,smart_consensus,20,source_count,2,135,135,82,0.5037037037037037,0.42043352727523053,0.5867689250157254,0.5037037037037037,-0.006386196084239998,0.0011888010092677703,-0.015718509478866147,-0.00829233127006157,-0.052042301177813985,0.020177312740131403
non_overlapping,smart_consensus,20,source_count,3,39,39,31,0.3333333333333333,0.20632766106915157,0.4902289567975947,0.3333333333333333,-0.017622035677129506,-0.060139534883720924,-0.023811963760214713,-0.05257815297599289,-0.08134591635426239,0.03914279017388027
non_overlapping,smart_consensus,20,source_count,4,12,12,10,0.4166666666666667,0.19325746190524654,0.6804926643446272,0.4166666666666667,-0.07909470278086132,-0.044773870049331976,-0.08742703751211456,-0.05301612103905046,-0.18259523761890772,-0.020414332790504506
non_overlapping,smart_consensus,20,source_count,5+,37,37,14,0.4864864864864865,0.33446153327211037,0.6410536277401908,0.4864864864864865,0.009981068492173456,-0.0073984687621913015,0.00037733446218869216,-0.0024028745091850823,-0.04470582193826708,0.06043170118742735
non_overlapping,smart_consensus,20,agreement,split,60,60,30,0.36666666666666664,0.2562073884620827,0.4931723263320327,0.36666666666666664,-0.014669313773436702,-0.03880192142464972,-0.02383943028815169,-0.036676677485352804,-0.06609152091644399,0.026225704220878207
non_overlapping,smart_consensus,20,agreement,unanimous,163,163,85,0.5030674846625767,0.4271275823408157,0.5788661266622147,0.5030674846625767,-0.007663030279350713,0.0011888010092677703,-0.01629118174264169,-0.019687513296684278,-0.048930088788306604,0.01568240542191419
non_overlapping,smart_consensus,20,period,first_half_through_2026-01-26,54,54,31,0.5370370370370371,0.4060512701625496,0.6631031100758948,0.5370370370370371,-0.007302243481828095,0.015770442936807738,-0.013938124108090002,0.00050766525420054,-0.06290702608067165,0.03658153598645432
non_overlapping,smart_consensus,20,period,second_half_after_2026-01-26,169,169,85,0.4437869822485207,0.3709562798586838,0.5191164804027347,0.4437869822485207,-0.010265749194802672,-0.02401265461711999,-0.01972289786688069,-0.03467357863738485,-0.04954658859269933,0.008464656206767352
non_overlapping,smart_consensus,20,consensus_overlap,standalone,223,223,91,0.4663677130044843,0.402014559167217,0.5318600035232243,0.4663677130044843,-0.00954812897731107,-0.02113171757636445,-0.0183221006338103,-0.022973595642630462,-0.0446550995790271,0.006476677597775914
non_overlapping,smart_consensus,60,direction,bear,10,10,9,0.4,0.16817758120350967,0.6873304525498135,0.4,-0.09117688775755621,-0.10250805683467179,-0.014332985122395359,-0.016897513081575277,-0.1232152445221899,0.09126647056283937
non_overlapping,smart_consensus,60,direction,bull,76,76,52,0.4605263157894737,0.3530754655326989,0.5717757398539667,0.4605263157894737,0.07507233231584813,-0.010542532469217103,0.027290023273580943,-0.05997554496086882,-0.06630073116252375,0.11471213281990397
non_overlapping,smart_consensus,60,source_count,2,67,67,51,0.47761194029850745,0.36250188635242525,0.5951501147316833,0.47761194029850745,0.06349791829156551,-0.021680216802167918,0.024160483636959034,-0.027244831634742006,-0.07092868350066059,0.1208466695885778
non_overlapping,smart_consensus,60,source_count,3,9,9,7,0.5555555555555556,0.2666473457440297,0.811224570528086,0.5555555555555556,0.05993833236640341,0.009371249814597582,0.04073671665546673,-0.023721583415332037,-0.08420922092934606,0.18239656422436998
non_overlapping,smart_consensus,60,source_count,4,7,7,6,0.14285714285714285,0.02567895594897479,0.51313450331903,0.14285714285714285,-0.08015133059832757,-0.15402239504340243,-0.09936622267325448,-0.09305604833170555,-0.16912631244234577,0.00616838135871652
non_overlapping,smart_consensus,60,source_count,5+,3,3,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.3333333333333333,0.1869940585948899,-0.012515881382964333,0.2136308742351745,-0.0062307196389418396,-0.035340095090260204,0.7115728128860439
non_overlapping,smart_consensus,60,agreement,split,14,14,11,0.35714285714285715,0.16344490737202735,0.6123599531785959,0.35714285714285715,-0.0003991925536120457,-0.024172673575063697,-0.015168776741813859,-0.0653905658037876,-0.1092523397431337,0.10436525824207435
non_overlapping,smart_consensus,60,agreement,unanimous,72,72,52,0.4722222222222222,0.3612631919907143,0.5859953046654743,0.4722222222222222,0.0666571815858259,-0.017098049092566125,0.02976492766602211,-0.02718208887122081,-0.05881583183903826,0.12858147408349155
non_overlapping,smart_consensus,60,period,first_half_through_2026-01-26,35,35,31,0.3142857142857143,0.18550658059782457,0.47980071879251973,0.3142857142857143,-0.0498905373832792,-0.045028248587570596,-0.05993203220004928,-0.05475262325180663,-0.1722857692820104,0.06702409811071303
