source,strategy,rank_band_pct,signal_window_days,holding_days,position_mode,n_input_events,average_top_authors,average_bottom_authors,average_top_consensus,average_bottom_consensus,start_day,end_day,trading_days,active_days,n_trades,overlap_skipped,exposure_pct,average_positions,total_return_0bps,annualized_return_0bps,total_return_10bps,annualized_return_10bps,annualized_volatility_10bps,sharpe_10bps,max_drawdown_10bps,trade_hit_rate_10bps,average_trade_return_10bps,profit_factor_10bps,total_return_25bps,annualized_return_25bps,benchmark_annualized_return
x,bottom_contrarian,25,3,20,short_only,349,0.8223495702005731,2.2148997134670485,0.24497885113930962,0.9670487106017192,2025-08-01,2026-07-17,237,227,204,145,0.9578059071729957,17.18143459915612,-0.04191656852966086,-0.0445096057549057,-0.054155139985670564,-0.057482283150948055,0.3923006852186881,0.04478369065961345,-0.373371031401013,0.5147058823529411,-0.017289853091041897,0.8169062801916394,-0.07222434479468742,-0.07661588074890979,0.1997291534303105
x,bottom_contrarian,25,3,60,long_short,240,0.725,2.2,0.2219345238095238,0.9597222222222223,2025-08-01,2026-07-16,236,236,104,136,1.0,26.440677966101696,0.09096109175905398,0.0974193206399403,0.0850724573246644,0.09109539335758354,0.3594197894861233,0.41993376268309474,-0.37028293804382073,0.5865384615384616,-0.0046604129444758995,0.9638382343007347,0.0762973483007654,0.08167594071409079,0.21347509541438892
x,bottom_contrarian,25,3,60,long_only,31,1.096774193548387,2.4193548387096775,0.3172043010752688,0.8924731182795699,2025-08-05,2026-06-25,224,224,22,9,1.0,5.892857142857143,0.11735479181281772,0.13296105850842843,0.11188025588139716,0.12671809899334407,0.5105755035995178,0.49010478572188954,-0.28439713003959577,0.6363636363636364,0.22163549994428886,5.568802826707281,0.10371620045843422,0.11741525061814051,0.18430449651636627
x,bottom_contrarian,25,3,60,short_only,209,0.6698564593301436,2.1674641148325358,0.20780359990886307,0.9696969696969696,2025-08-01,2026-07-16,236,236,99,110,1.0,25.16949152542373,-0.11505185973048748,-0.12235470465943821,-0.11953850017641621,-0.12710517104973762,0.3851418476503504,-0.16152197846259125,-0.43007656085973256,0.5353535353535354,-0.03174903308176609,0.7787370767322797,-0.12622718519432696,-0.134184118929786,0.21347509541438892
x,bottom_contrarian,25,3,90,long_short,184,0.6521739130434783,2.1739130434782608,0.20496894409937888,0.963768115942029,2025-08-01,2026-07-13,233,233,76,108,1.0,29.356223175965667,-0.18173607827104665,-0.1950103622123751,-0.1854644258480359,-0.19897658492845816,0.27853534503008537,-0.6574404947411511,-0.307018561956648,0.5789473684210527,-0.03140260686622789,0.7914500404293473,-0.1910263428334471,-0.20489060910240642,0.21378567170396656
x,bottom_contrarian,25,3,90,long_only,25,1.08,2.4,0.2866666666666666,0.9066666666666667,2025-08-05,2026-07-15,233,233,18,7,1.0,6.952789699570816,-0.1338345758157915,-0.14392364833677862,-0.13727447232718126,-0.1476001201391397,0.42011971639282414,-0.1657761140851731,-0.3274641583371678,0.4444444444444444,0.10118619303777063,2.256610899687179,-0.14241025099226645,-0.15308688101481605,0.21217540707020643
x,bottom_contrarian,25,3,90,short_only,159,0.5849056603773585,2.138364779874214,0.19212339023659777,0.9727463312368972,2025-08-01,2026-07-13,233,233,71,88,1.0,27.42489270386266,-0.21564744530810398,-0.23103028872301612,-0.2191177467462706,-0.23470930136845536,0.3182589131901056,-0.6814861487085242,-0.31772557464694084,0.5774647887323944,-0.034791682724287565,0.7814883409281462,-0.224295614557659,-0.24019609710211431,0.21378567170396656
x,bottom_contrarian,25,3,180,long_short,34,0.38235294117647056,2.0294117647058822,0.14705882352941177,0.9901960784313725,2025-08-01,2026-07-13,233,233,27,7,1.0,20.858369098712448,0.008897973891693445,0.009627041634394429,0.00582914178239724,0.00630597523628218,0.2615462041269303,0.15412142050978048,-0.23284171101308748,0.6296296296296297,0.0029076572380724937,1.0139868189707864,0.0012419830982386415,0.0013433286851958215,0.21378567170396656
x,bottom_contrarian,25,3,180,long_only,5,0.0,2.2,0.0,0.9333333333333333,2025-08-05,2026-06-15,217,217,5,0,1.0,4.147465437788019,-0.24178464020886725,-0.2748893494356095,-0.24328561368668067,-0.27655604451774274,0.43625049240577407,-0.5235611321794653,-0.39240078955823743,0.4,-0.1255148820634036,0.4056858156325762,-0.2455324431121495,-0.2790499484528839,0.22953342940553956
x,bottom_contrarian,25,3,180,short_only,29,0.4482758620689655,2.0,0.1724137931034483,1.0,2025-08-01,2026-07-13,233,233,24,5,1.0,18.540772532188843,-0.041373784772058664,-0.04467115175060987,-0.04414682657849445,-0.04765965241798353,0.3177796584517391,0.004709589602356356,-0.2709462658644525,0.625,0.0028685355539253506,1.0132542255874288,-0.0482927152611341,-0.05212634787381609,0.21378567170396656
x,bottom_contrarian,25,7,1,long_short,629,1.5786963434022259,2.6343402225755166,0.34997499711122004,0.9409112129700364,2025-08-01,2026-07-16,236,167,629,0,0.7076271186440678,2.6652542372881354,0.014336398000311945,0.015315763821774686,-0.14187899178830699,-0.1507347575782242,0.6389011287316833,0.04440244329352298,-0.326181488378532,0.5310015898251192,0.0010666541591610233,1.0681635754853795,-0.3324843361989833,-0.35052783427974654,0.21347509541438892
x,bottom_contrarian,25,7,1,long_only,62,2.1451612903225805,3.0483870967741935,0.42556963645673324,0.8300691244239632,2025-08-05,2026-07-15,233,45,62,0,0.19313304721030042,0.26609442060085836,-0.07624102571691072,-0.0821955688081012,-0.1170051760619144,-0.12591974016051544,0.24913906700325528,-0.4131393680445383,-0.20800733357108447,0.5806451612903226,-0.0003233417739796385,0.9767904047376668,-0.17487369935570818,-0.18770630277669453,0.21217540707020643
x,bottom_contrarian,25,7,1,short_only,567,1.5167548500881833,2.5890652557319225,0.3417089166184126,0.9530315118939459,2025-08-01,2026-07-16,236,159,567,0,0.673728813559322,2.402542372881356,0.08429207272736372,0.0902574963899263,-0.07526807694453885,-0.08016095543316293,0.6466930900890381,0.17500830243346155,-0.30060485564269646,0.5255731922398589,0.0012186466597866336,1.0769532030781048,-0.271901786798467,-0.28739820485642653,0.21347509541438892
x,bottom_contrarian,25,7,5,long_short,526,1.4011406844106464,2.3688212927756656,0.3370511195606253,0.9436583378598588,2025-08-01,2026-07-13,233,217,467,59,0.9313304721030042,10.021459227467812,-0.29617669497839083,-0.31604889416617965,-0.3263022953005452,-0.3476551463131723,0.41390200210922556,-0.8228402522473763,-0.39427579539190827,0.49464668094218417,-0.009381442282731127,0.8042246508573881,-0.36910438664851786,-0.39236185418123704,0.21378567170396656
x,bottom_contrarian,25,7,5,long_only,58,2.1724137931034484,2.9310344827586206,0.442603995621237,0.8269704433497537,2025-08-05,2026-07-13,231,126,52,6,0.5454545454545454,1.1255411255411256,-0.27644573416832996,-0.2974200457074285,-0.29462074601934496,-0.3166504287436427,0.5523116276190174,-0.37462340664284516,-0.5618982414745506,0.5,-0.011513533239036516,0.6890659412498327,-0.32104440702030945,-0.3445278829832301,0.20430252477982824
x,bottom_contrarian,25,7,5,short_only,468,1.3055555555555556,2.299145299145299,0.3239697802197802,0.958119658119658,2025-08-01,2026-07-13,233,208,434,34,0.8927038626609443,9.313304721030043,-0.26713348920939384,-0.2854735311133918,-0.2975880678055941,-0.3175321369801488,0.4555073468090079,-0.6094530036142167,-0.4086293184636113,0.49539170506912444,-0.008763437014976604,0.8175508407029182,-0.3409278137538102,-0.3629582984301184,0.21378567170396656
x,bottom_contrarian,25,7,20,long_short,442,1.5248868778280542,2.3755656108597285,0.3503896430367019,0.9443385046326223,2025-08-01,2026-07-17,237,237,275,167,1.0,23.172995780590718,-0.01389812450028316,-0.014771224773964309,-0.027073366793749276,-0.02876199654624756,0.356732452375149,0.095935220342713,-0.3277781469942864,0.5272727272727272,-0.009355205434453555,0.8994233952447026,-0.0465103638714649,-0.049380187452706226,0.1997291534303105
x,bottom_contrarian,25,7,20,long_only,48,2.5208333333333335,3.0833333333333335,0.5000909391534392,0.8048115079365079,2025-08-05,2026-07-14,232,210,38,10,0.9051724137931034,3.2758620689655173,0.6024813136791596,0.6689661972353831,0.5845669784551151,0.6487100062287152,0.4774686037171266,1.2848112134633325,-0.31021017572068454,0.5789473684210527,0.050563869512255416,2.6651828188409312,0.5580614320238129,0.6187757729006478,0.20797950994221348
x,bottom_contrarian,25,7,20,short_only,394,1.4035532994923858,2.2893401015228427,0.3321519216823785,0.9613367174280879,2025-08-01,2026-07-17,237,230,262,132,0.9704641350210971,22.075949367088608,-0.02525937002567913,-0.026836423988758296,-0.038693888492273065,-0.04109186940916243,0.38530482135162814,0.0830016423703987,-0.368817871311371,0.5114503816793893,-0.015311367926730022,0.8432907615952714,-0.0585033861645321,-0.06208879991478322,0.1997291534303105
x,bottom_contrarian,25,7,60,long_short,292,1.3356164383561644,2.3527397260273974,0.3307580452272233,0.9390900195694717,2025-08-01,2026-07-16,236,236,125,167,1.0,31.779661016949152,-0.04283578424203638,-0.04567258528478324,-0.048018946185999334,-0.05118973030422391,0.3340877238434216,0.008797070959640342,-0.3521433641273064,0.568,-0.01785890778305561,0.8641138254764695,-0.05574247658540854,-0.059407154581154864,0.21347509541438892
x,bottom_contrarian,25,7,60,long_only,42,2.0952380952380953,3.0714285714285716,0.4773809523809524,0.8027210884353742,2025-08-05,2026-06-25,224,224,28,14,1.0,7.5,0.013480468886383878,0.01517825497531411,0.008628224222755998,0.009711973632829274,0.4049848513080456,0.22678572226560456,-0.26794728491922304,0.6071428571428571,0.1533500597238616,3.203901646401723,0.0013915742414352117,0.001565657125057518,0.18430449651636627
x,bottom_contrarian,25,7,60,short_only,250,1.208,2.232,0.3061253968253968,0.962,2025-08-01,2026-07-16,236,236,119,131,1.0,30.25423728813559,-0.11623292921385808,-0.12360538273766053,-0.12086021325317176,-0.1285042916931256,0.3779236675530197,-0.1760473288457339,-0.4190775559228983,0.5630252100840336,-0.02999003646037673,0.7875472656885252,-0.12775693658119236,-0.1358026111766919,0.21347509541438892
x,bottom_contrarian,25,7,90,long_short,223,1.3228699551569507,2.3452914798206277,0.32292333973948323,0.9407964979713859,2025-08-01,2026-07-13,233,233,90,133,1.0,34.76394849785408,-0.11008353433771312,-0.11850688797315156,-0.11427072595637056,-0.1229917975635404,0.27053866231392,-0.35006302595072813,-0.2083335070441178,0.5777777777777777,0.008867762746888086,1.0649537023772038,-0.12051594528939391,-0.12967785080201888,0.21378567170396656
x,bottom_contrarian,25,7,90,long_only,33,2.242424242424242,3.0606060606060606,0.5090909090909091,0.8069985569985569,2025-08-05,2026-07-15,233,233,22,11,1.0,8.49785407725322,-0.2179058497458971,-0.23342466953611563,-0.2209287534506288,-0.23662869682443288,0.4039613602864377,-0.4611579007162277,-0.34143285842945614,0.36363636363636365,0.09324832504798584,2.025930083614771,-0.22544240711770802,-0.2414109076914417,0.21217540707020643
x,bottom_contrarian,25,7,90,short_only,190,1.1631578947368422,2.221052631578947,0.2905889724310777,0.9640350877192982,2025-08-01,2026-07-13,233,233,83,107,1.0,32.06008583690987,-0.19059707185283503,-0.2044342801250193,-0.1943622468340065,-0.20843610959687342,0.3329493425156082,-0.5359098408979516,-0.2882416275234746,0.5783132530120482,-0.0288168765468958,0.8262120502151507,-0.1999783770028245,-0.2144023978183509,0.21378567170396656
x,bottom_contrarian,25,7,180,long_short,45,0.4666666666666667,2.0444444444444443,0.1288888888888889,0.9851851851851853,2025-08-01,2026-07-13,233,233,35,10,1.0,27.03862660944206,0.07676354009376274,0.08327718609268597,0.07320976308911198,0.07941088614761438,0.2794962305573599,0.41247354805093756,-0.20819413079913918,0.6857142857142857,0.07944387634093066,1.484440468413743,0.06789957727310814,0.07363566312150738,0.21378567170396656
x,bottom_contrarian,25,7,180,long_only,6,0.0,2.3333333333333335,0.0,0.8888888888888888,2025-08-05,2026-06-15,217,217,6,0,1.0,4.976958525345622,-0.13985347769132828,-0.16050211728376462,-0.14170546447532772,-0.1626008174438751,0.41042356708666405,-0.22660415485725383,-0.29725703984519847,0.5,-0.060187530080069905,0.6580137533279228,-0.14447705216747486,-0.1657402589888558,0.22953342940553956
x,bottom_contrarian,25,7,180,short_only,39,0.5384615384615384,2.0,0.14871794871794872,1.0,2025-08-01,2026-07-13,233,233,32,7,1.0,24.721030042918454,0.037952714754366346,0.04111036460313566,0.034579279714958,0.037451228522545454,0.3448291456701475,0.2783250967687813,-0.2517415874972161,0.6875,0.09746398733939711,1.586144083844905,0.029538268181538818,0.031985100398965516,0.21378567170396656
x,bottom_contrarian,25,14,1,long_short,671,1.825633383010432,2.6959761549925485,0.38018244251282135,0.9333748260350346,2025-08-01,2026-07-16,236,172,671,0,0.7288135593220338,2.843220338983051,0.07743109907759393,0.0828926492012585,-0.09300114861280673,-0.09898376261175656,0.6537541488546412,0.1466910446587033,-0.5067097332962103,0.5380029806259314,0.0015832397545401337,1.1008064811037612,-0.2996877562166359,-0.3163984758794779,0.21347509541438892
x,bottom_contrarian,25,14,1,long_only,65,2.6,3.1846153846153844,0.4831074481074481,0.8176190476190476,2025-08-05,2026-07-15,233,49,65,0,0.21030042918454936,0.27896995708154504,0.022308869504841677,0.02414984600413872,-0.026615944321113916,-0.02875484643887194,0.278971687081919,0.03782142707589116,-0.17056863839254943,0.5692307692307692,4.194679308870818e-05,1.003106324865459,-0.09573172697586607,-0.10312162327066798,0.21217540707020643
x,bottom_contrarian,25,14,1,short_only,606,1.7425742574257426,2.6435643564356437,0.3691426316817146,0.9457908748750333,2025-08-01,2026-07-16,236,164,606,0,0.6949152542372882,2.5677966101694913,-0.02399327053328082,-0.025598938270436578,-0.17187232009214448,-0.18239304774472898,0.6732319267590949,0.01840773930865551,-0.48344352027959325,0.5346534653465347,0.0017485599566760127,1.1096830887667006,-0.3529624367642583,-0.3717808734887873,0.21347509541438892
x,bottom_contrarian,25,14,5,long_short,569,1.70298769771529,2.4727592267135323,0.3730352102496215,0.9340813843450048,2025-08-01,2026-07-15,235,227,528,41,0.9659574468085106,11.23404255319149,-0.2576051420695685,-0.27343138717465076,-0.2911808892925478,-0.3086100112043971,0.3806217886320608,-0.7779165820730528,-0.38577486093892843,0.5056818181818182,-0.007549853345012729,0.839374132780279,-0.33873494457624287,-0.35822696519149555,0.22157125189306504
x,bottom_contrarian,25,14,5,long_only,61,2.6557377049180326,3.081967213114754,0.5030770231589904,0.8138563622170178,2025-08-05,2026-07-02,229,141,56,5,0.6157205240174672,1.222707423580786,-0.035552268798417,-0.03905241392037895,-0.06212442956858255,-0.06814662538408944,0.5845722015739089,0.20950110707897496,-0.5123426670176305,0.6071428571428571,0.008497690053075779,1.2649316928660441,-0.10063643240920817,-0.1101665975925431,0.19848330093421196
x,bottom_contrarian,25,14,5,short_only,508,1.5885826771653544,2.3996062992125986,0.3574199531876697,0.9485178535375386,2025-08-01,2026-07-15,235,227,485,23,0.9659574468085106,10.319148936170214,-0.3112794267975695,-0.3296107801522772,-0.34264560882118733,-0.36229604326244313,0.4345502614821174,-0.8167035874719605,-0.44889937390574663,0.49896907216494846,-0.008654932256624663,0.8188130130605005,-0.3870525218050517,-0.4083765618643649,0.22157125189306504
x,bottom_contrarian,25,14,20,long_short,485,1.7649484536082474,2.443298969072165,0.3862025259963405,0.9356111929307805,2025-08-01,2026-07-14,234,234,333,152,1.0,28.444444444444443,-0.07281558349338757,-0.07819206787504906,-0.08463178893733703,-0.09083719696422887,0.3357202286620243,-0.11683980916833132,-0.29777172926069495,0.5315315315315315,-0.003901725371023953,0.9546647955320963,-0.10207717742828037,-0.10948341746983425,0.21741908040763303
x,bottom_contrarian,25,14,20,long_only,50,2.94,3.22,0.5244206349206348,0.8062380952380953,2025-08-05,2026-07-14,232,212,41,9,0.9137931034482759,3.5344827586206895,0.5664211809948334,0.6282122127391907,0.5500032629730762,0.6096838850755444,0.42545340373814317,1.3329134412691799,-0.28295317362990324,0.6097560975609756,0.08369966429638033,5.021626161606883,0.5256913451047525,0.5822779497961537,0.20797950994221348
x,bottom_contrarian,25,14,20,short_only,435,1.6298850574712644,2.354022988505747,0.370315387039525,0.9504816639299398,2025-08-01,2026-07-14,234,232,319,116,0.9914529914529915,27.247863247863247,-0.14376035292164013,-0.15392208468416912,-0.15506296576147804,-0.16594354175707227,0.3714969563607388,-0.30350562051377605,-0.3664824339239702,0.5266457680250783,-0.014548283694316563,0.8421652391224144,-0.171741036416454,-0.18365970761796335,0.21741908040763303
x,bottom_contrarian,25,14,60,long_short,329,1.6717325227963526,2.492401215805471,0.35968302214502823,0.9283398465769286,2025-08-01,2026-07-16,236,236,160,169,1.0,40.67796610169491,0.12352740592567257,0.13243444808548976,0.11723225151911798,0.1256605027551898,0.31329732714329733,0.5333778422692232,-0.2649187720907672,0.625,0.0187374227288044,1.158630253207843,0.10785395768578665,0.11557372580565861,0.21347509541438892
x,bottom_contrarian,25,14,60,long_only,44,2.7045454545454546,3.272727272727273,0.502245670995671,0.8082251082251083,2025-08-05,2026-07-02,229,229,31,13,1.0,8.109170305676855,0.39471148726439775,0.4421017680456918,0.3886061415824571,0.4351564643458219,0.3655150790651116,1.171192531675861,-0.22240731673540182,0.7096774193548387,0.24747379077482992,4.962312524877182,0.37949645936104237,0.42479919972333713,0.19848330093421196
x,bottom_contrarian,25,14,60,short_only,285,1.512280701754386,2.3719298245614033,0.3376733500417711,0.9468838763575607,2025-08-01,2026-07-16,236,236,151,134,1.0,38.389830508474574,-0.06735768909115036,-0.07175653270883675,-0.0722890028075539,-0.0769963962946767,0.3671299595207213,-0.035990477826969194,-0.37633777148951253,0.5894039735099338,-0.02046123934287823,0.8428173093680111,-0.07963837459377032,-0.08480210816611777,0.21347509541438892
x,bottom_contrarian,25,14,90,long_short,251,1.705179282868526,2.50597609561753,0.3649939922848289,0.9283153101878202,2025-08-01,2026-07-15,235,235,113,138,1.0,43.276595744680854,-0.0980736010951404,-0.10478333781989668,-0.10241050221855552,-0.10939857053168267,0.28693746215628146,-0.26070591148348166,-0.2078835734351997,0.5663716814159292,0.022192617968980387,1.1750048243642583,-0.10887814448072242,-0.11627829170831683,0.22157125189306504
x,bottom_contrarian,25,14,90,long_only,31,2.7419354838709675,3.3548387096774195,0.48060675883256526,0.8084485407066052,2025-08-05,2026-06-30,227,227,22,9,1.0,8.722466960352422,0.09440308801282571,0.10533008662141818,0.09028449511400005,0.10071321155972845,0.3167016661758075,0.4609857643212507,-0.22811263925593628,0.45454545454545453,0.10969987216391718,2.2339877522711116,0.08413399046683634,0.09382217392393133,0.203957799044735
x,bottom_contrarian,25,14,90,short_only,220,1.559090909090909,2.3863636363636362,0.3487031024531025,0.9452056277056277,2025-08-01,2026-07-15,235,235,107,113,1.0,40.97872340425532,-0.18305308935365427,-0.19491469541060036,-0.18690108911252667,-0.19898045480693605,0.3336329235535707,-0.4985819339020333,-0.2825425230295604,0.5607476635514018,-0.022230169608330942,0.8527289667138223,-0.192640349625798,-0.20504191440926833,0.22157125189306504
x,bottom_contrarian,25,14,180,long_short,60,0.6,2.05,0.18472222222222223,0.9833333333333333,2025-08-01,2026-07-13,233,233,46,14,1.0,35.53648068669528,-0.11470655133996921,-0.1234585118370094,-0.11783999931367195,-0.12681348915144985,0.26931925062830486,-0.3691491584116288,-0.2531445766920799,0.5869565217391305,-0.004948686150419215,0.9778001269145336,-0.12252066861351318,-0.13182326295593783,0.21378567170396656
x,bottom_contrarian,25,14,180,long_only,7,0.0,2.2857142857142856,0.0,0.9047619047619048,2025-08-05,2026-06-15,217,217,7,0,1.0,5.806451612903226,0.05418641587279338,0.06319707469256142,0.05175260398345527,0.060347085237502096,0.3371544158808444,0.3412087945668282,-0.21031391952205425,0.5714285714285714,0.06645611816590179,1.4405385100203383,0.04811106868774773,0.05608484050593798,0.22953342940553956
x,bottom_contrarian,25,14,180,short_only,53,0.6792452830188679,2.018867924528302,0.20911949685534592,0.9937106918238994,2025-08-01,2026-07-13,233,233,42,11,1.0,32.44635193133047,-0.14951627901935016,-0.16067411876244764,-0.15248235711141533,-0.16383952887742814,0.3288362963289342,-0.38003735732776234,-0.29497771709358667,0.5714285714285714,-0.019206781989378856,0.9179812011525822,-0.15691329010909116,-0.16856655446552382,0.21378567170396656
x,bottom_contrarian,25,30,1,long_short,630,2.2857142857142856,2.8,0.41681954289097145,0.9207209435185625,2025-08-01,2026-07-16,236,183,630,0,0.7754237288135594,2.669491525423729,-0.042312987182052786,-0.04511598854267096,-0.2027560401684282,-0.21490997928546718,0.7113669387082321,0.000836961658804695,-0.40495254835494743,0.5603174603174603,0.0017464960762693799,1.1113952948537527,-0.3946695576670549,-0.4149239147397429,0.21347509541438892
x,bottom_contrarian,25,30,1,long_only,60,2.45,3.05,0.40709415584415587,0.8032323232323233,2025-08-05,2026-07-15,233,46,60,0,0.19742489270386265,0.2575107296137339,0.040315741410538175,0.04367409719388737,-0.0064579761638421385,-0.0069827494991456796,0.2037937791246111,0.06856988918039358,-0.15497834195001203,0.5,-0.004522028208240638,0.6639441190508572,-0.07278531344120442,-0.07848158645460312,0.21217540707020643
x,bottom_contrarian,25,30,1,short_only,570,2.268421052631579,2.7736842105263158,0.4178432678432678,0.9330881667065878,2025-08-01,2026-07-16,236,172,570,0,0.7288135593220338,2.4152542372881354,-0.20310788110888922,-0.2152799408711321,-0.3294159217322504,-0.3473394606187069,0.7505776565628631,-0.20398788408235088,-0.47096985600813324,0.5666666666666667,0.00240634073779675,1.151225397652791,-0.4825216491166461,-0.5051255347335739,0.21347509541438892
x,bottom_contrarian,25,30,5,long_short,557,2.2333931777378817,2.6660682226211847,0.4107169262016659,0.9223376862515102,2025-08-01,2026-07-15,235,232,531,26,0.9872340425531915,11.297872340425531,-0.16511659269751866,-0.1759449806407668,-0.20292526490548124,-0.21589640977526126,0.38019203879314295,-0.4503819738142592,-0.3268220426702393,0.504708097928437,-0.004225249415288769,0.9041252586079304,-0.2564698051486778,-0.2722398073858884,0.22157125189306504
x,bottom_contrarian,25,30,5,long_only,57,2.526315789473684,3.0350877192982457,0.41682425761373126,0.8022328548644339,2025-08-05,2026-07-02,229,145,55,2,0.6331877729257642,1.2008733624454149,-0.21641034714956564,-0.23537003705988035,-0.23838190033198126,-0.2589298184226567,0.4912272778823406,-0.35009212229417835,-0.4458538847144077,0.45454545454545453,-0.006947459263911529,0.827570095803008,-0.2702060162336082,-0.29293299938395134,0.19848330093421196
x,bottom_contrarian,25,30,5,short_only,500,2.2,2.624,0.4100206904206904,0.936029637029637,2025-08-01,2026-07-15,235,223,488,12,0.948936170212766,10.382978723404255,-0.20523413123764045,-0.21833175381609526,-0.2399618228920386,-0.254899267503649,0.41654387568920814,-0.4987165685753006,-0.39156383518645854,0.5122950819672131,-0.003413466868932559,0.9218618920422649,-0.2892453424831165,-0.3065852823022681,0.22157125189306504
x,bottom_contrarian,25,30,20,long_short,487,2.2032854209445585,2.648870636550308,0.4077995242266289,0.9213514411666363,2025-08-01,2026-07-14,234,234,378,109,1.0,32.29059829059829,-0.12157732060431281,-0.13029284481759396,-0.13257181445504818,-0.14200992766747023,0.3202820702262629,-0.3191178430022544,-0.30824919748209934,0.5052910052910053,-0.003898593411544303,0.9528172793011577,-0.14880854451241798,-0.15929285854937025,0.21741908040763303
x,bottom_contrarian,25,30,20,long_only,47,2.5531914893617023,3.106382978723404,0.3851455282306346,0.8009348807221147,2025-08-05,2026-07-14,232,223,42,5,0.9612068965517241,3.6206896551724137,0.32412597868658244,0.35656451741346995,0.3093896158473699,0.3401735375709811,0.40204197780109546,0.9292083077499709,-0.3635981806016412,0.5238095238095238,0.06163415839911746,3.066833646625082,0.28758590562458175,0.3159508860439497,0.20797950994221348
x,bottom_contrarian,25,30,20,short_only,440,2.165909090909091,2.6,0.41021938288983745,0.9342141192141192,2025-08-01,2026-07-14,234,234,357,83,1.0,30.495726495726494,-0.2513871964124291,-0.26787585233407507,-0.2606841279973634,-0.2776627153904747,0.37512015295346435,-0.6796806176774458,-0.4102503439892502,0.49859943977591037,-0.013437679897889538,0.8462415578551017,-0.27441569202365046,-0.29210056615674995,0.21741908040763303
x,bottom_contrarian,25,30,60,long_short,335,1.9343283582089552,2.635820895522388,0.3574895419671539,0.915474227265272,2025-08-01,2026-07-15,235,235,190,145,1.0,48.51063829787234,-0.06138217779616517,-0.06567359197551448,-0.06665859952886044,-0.07130469585051114,0.29234319578532153,-0.10744792838008886,-0.2625905626212761,0.5789473684210527,-0.004312295388651401,0.9689716414693613,-0.07451901542668182,-0.07968921696670339,0.22157125189306504
x,bottom_contrarian,25,30,60,long_only,40,2.375,3.175,0.32796266233766236,0.7973484848484849,2025-08-05,2026-07-02,229,229,32,8,1.0,8.37117903930131,0.03938880861458638,0.043429633658176536,0.034703980398164136,0.03825540742827971,0.420804234554789,0.29970613737790813,-0.31168980335430774,0.5,0.1271454138312735,2.5046584706619184,0.027715009662820478,0.030540713084732163,0.19848330093421196
x,bottom_contrarian,25,30,60,short_only,295,1.8745762711864407,2.5627118644067797,0.3614931866626782,0.9314912770844974,2025-08-01,2026-07-15,235,235,178,117,1.0,45.4468085106383,-0.17331497226135872,-0.18461931835343792,-0.17779686260454775,-0.189358779148595,0.3670360486439468,-0.3893326549036325,-0.3531401884392972,0.5786516853932584,-0.029941046404079085,0.7960206487220725,-0.18447531182127275,-0.19641756368210994,0.22157125189306504
x,bottom_contrarian,25,30,90,long_short,258,1.7868217054263567,2.5813953488372094,0.3329947292156595,0.9234751682426101,2025-08-01,2026-07-15,235,235,133,125,1.0,50.93617021276596,-0.04144561236099997,-0.04437630869692899,-0.04614322822891148,-0.04939745899087289,0.296198818805726,-0.023312504954546186,-0.19801241473310982,0.5864661654135338,0.05562452426097475,1.560560336310993,-0.05314801705211292,-0.05688135756157453,0.22157125189306504
x,bottom_contrarian,25,30,90,long_only,29,1.8620689655172413,2.9655172413793105,0.2522142608349505,0.8160919540229885,2025-08-05,2026-07-10,230,230,24,5,1.0,9.391304347826088,0.18224432942034818,0.2013286794255409,0.17757745182058882,0.19613384602757744,0.346337732399766,0.6900149595227943,-0.2949374958665323,0.4166666666666667,0.09636181722748438,2.0248849807326903,0.17060978021160467,0.18838160011246674,0.21546848135844932
x,bottom_contrarian,25,30,90,short_only,229,1.777292576419214,2.532751091703057,0.3432245701896357,0.9370739158948765,2025-08-01,2026-07-15,235,235,128,101,1.0,49.02127659574468,-0.14487966158864696,-0.15450692034472602,-0.14907182492721127,-0.15895094604404902,0.3373026583992103,-0.34507037290655057,-0.2679893231197188,0.578125,0.01875296825526979,1.1579671366673248,-0.15532287673373746,-0.16557461355191017,0.22157125189306504
x,bottom_contrarian,25,30,180,long_short,73,0.6575342465753424,2.1095890410958904,0.2146118721461187,0.9634703196347031,2025-08-01,2026-07-14,234,234,57,16,1.0,43.84615384615385,-0.018941586462185023,-0.020383683302073075,-0.02272044845106036,-0.024446642278827757,0.28509457910948505,0.0552168759663175,-0.2503638994406795,0.5964912280701754,0.033592813564507586,1.159140026727252,-0.02836306197883809,-0.03051122018519059,0.21741908040763303
x,bottom_contrarian,25,30,180,long_only,10,0.0,2.2,0.0,0.9333333333333333,2025-08-05,2026-06-15,217,217,10,0,1.0,8.294930875576037,0.12074681905069506,0.14154384816891308,0.11808216864721133,0.13839259863931375,0.3449799089253404,0.5471825186906275,-0.28179817610449176,0.5,0.1007713678636221,1.5365254968677546,0.11409575132704064,0.13368047265185234,0.22953342940553956
x,bottom_contrarian,25,30,180,short_only,63,0.7619047619047619,2.0952380952380953,0.24867724867724866,0.9682539682539683,2025-08-01,2026-07-14,234,234,51,12,1.0,39.23076923076923,-0.09573198355727519,-0.10270465611187851,-0.09914669290428224,-0.10635314910117277,0.35640572253640385,-0.13781035051251,-0.3130686043699831,0.5882352941176471,0.011686864045296357,1.0542421493631595,-0.10424604097314794,-0.11179963601711296,0.21741908040763303
