source_scope,indicator,window_days,outcome_horizon,direction,n_events,raw_hit_rate,excess_hit_rate,excess_hit_ci_low,excess_hit_ci_high,avg_directional_return_pct,median_directional_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,avg_directional_excess_pct,median_directional_excess_pct,excess_payoff_ratio,excess_profit_factor,avg_max_favorable_excess,avg_max_adverse_excess,updated_at
all,author_net,3,20D,bull,347,0.5072046109510087,0.4753623188405797,0.4232275133535901,0.528039746973004,0.03250244796133788,0.0018402213014518942,0.1629432456228026,-0.10175240811128079,1.6013699198607751,1.6481936017280492,0.018782478996375987,-0.0020637193020014433,1.5077526764947027,1.3661405466581837,0.12808994817873798,-0.08773374791944702,2026-07-19T14:40:22+00:00
all,author_net,3,5D,all,410,0.5048780487804878,0.4730392156862745,0.4250707505579413,0.5215106352428062,0.004649773727340705,0.0004552194772340368,0.07505121776671753,-0.06713889088424058,1.1178501279700794,1.139876731476879,0.0014398746964086337,-0.0027169933794695678,1.164387299392187,1.0452406920125215,0.04265326191494956,-0.03998705457399558,2026-07-19T14:40:22+00:00
all,author_net,3,5D,bear,30,0.43333333333333335,0.5,0.33154125640533766,0.6684587435946623,-0.0252297119490809,-0.007047706228739514,0.03851756068601962,-0.07397762631709894,0.52066499837285,0.3981555869910029,-0.01933456839726191,-0.00018187897527427443,0.44045458973067436,0.4404545897306744,0.010421661711485912,-0.037292923535630615,2026-07-19T14:40:22+00:00
all,author_net,3,5D,bull,380,0.5105263157894737,0.4708994708994709,0.42112573902810657,0.5212587258020186,0.007008680491268726,0.0015937862947047465,0.07749934942676429,-0.06651384517263524,1.1651611664551405,1.2152756252274044,0.0030886400213031213,-0.0030037603485834063,1.233381079614056,1.09770916085651,0.045197861931012474,-0.040199749129655966,2026-07-19T14:40:22+00:00
all,author_net,3,60D,all,213,0.5023474178403756,0.41784037558685444,0.3536345122107952,0.4849572396140187,0.1320554323615278,0.0014498201149117929,0.38740648344096107,-0.12570459089790015,3.0818801499113153,3.110954490948215,0.09578621702128769,-0.01466058892182387,3.2083871086659257,2.3027939731553824,0.26004773521782,-0.13818411533218244,2026-07-19T14:40:22+00:00
all,author_net,3,60D,bear,22,0.4090909090909091,0.5909090909090909,0.3873481847631513,0.7674418380352814,-0.06886688596294771,-0.026931746984286353,0.10551818280086575,-0.18959501049174163,0.5565451460309495,0.38530048571373426,-0.016150825707137162,0.019023606362456813,0.524875464539417,0.7581534487791579,0.08076253302813036,-0.15941722195262867,2026-07-19T14:40:22+00:00
all,author_net,3,60D,bull,191,0.5130890052356021,0.39790575916230364,0.3311617861795685,0.46867547517100283,0.15519831719471347,0.0022863331428055744,0.41329418452015354,-0.1167736720299438,3.5392753977469695,3.729559021281753,0.10867948895859318,-0.015057692955967594,3.7264629620998413,2.462705957561634,0.28069838677893605,-0.135738417187419,2026-07-19T14:40:22+00:00
all,author_net,3,90D,all,152,0.5460526315789473,0.5,0.42099012028854144,0.5790098797114586,0.19178126479355886,0.02120952990839131,0.4849027712140742,-0.16081417046590166,3.0152987750348212,3.6270985264911624,0.14846395531487513,0.0009657777822651425,2.6811257254316105,2.6811257254316105,0.33982040978830474,-0.1570774290510679,2026-07-19T14:40:22+00:00
all,author_net,3,90D,bear,16,0.8125,0.9375,0.7167126242970107,0.9888806552353576,-0.05665468842402201,0.041385789459963906,0.08436827905781624,-0.6677542141786544,0.1263463071687091,0.5475006643977394,-0.019207634108077486,0.06670126366412171,0.05550161724632109,0.8325242586948163,0.1392676204794697,-0.18242642837342585,2026-07-19T14:40:22+00:00
all,author_net,3,90D,bull,136,0.5147058823529411,0.44776119402985076,0.3661914968022998,0.5322425438718391,0.2210090239956272,0.01246678613899177,0.5592877483288079,-0.13777144120623105,4.059533263440324,4.3055655824367065,0.16848444360418294,-0.021194142992465248,3.6733375578458345,2.9783818036587846,0.36341485558934417,-0.1540951938366728,2026-07-19T14:40:22+00:00
all,author_net,7,1D,all,578,0.45501730103806226,0.4479166666666667,0.4077845469484197,0.48873889219642763,-0.002856887943594532,-0.002577951989804761,0.025207399464807906,-0.026456317222498783,0.9527932120261704,0.8005898235235872,-0.0032065462109831383,-0.0019434161238929826,0.9360165724053415,0.7642160622803106,-0.0031071899055625934,-0.0031071899055625934,2026-07-19T14:40:22+00:00
all,author_net,7,1D,bear,58,0.43103448275862066,0.3793103448275862,0.2656427267728758,0.5079719280723111,-0.005487947696068594,-0.0038774198278549443,0.018845051525090178,-0.02546539530642687,0.740025878189848,0.5967950630563291,-0.005512465391049778,-0.00391493506493934,0.8680842717521603,0.5617015876043391,-0.005512465391049778,-0.005512465391049778,2026-07-19T14:40:22+00:00
all,author_net,7,1D,bull,520,0.4576923076923077,0.4555984555984556,0.41319438516789525,0.49865623685060984,-0.0025634235865878096,-0.0024926542258977835,0.025875713324021953,-0.026565248355116616,0.9740437197545773,0.8220652670269127,-0.0029483544881185333,-0.001753145669539713,0.9380220985429226,0.7850114016174814,-0.0028389091783351766,-0.0028389091783351766,2026-07-19T14:40:22+00:00
all,author_net,7,20D,all,492,0.5182926829268293,0.491869918699187,0.44792915393861965,0.5359366566795019,0.02312301057567642,0.008152058316408972,0.15300667603855805,-0.11662523707425952,1.3119516828174433,1.4115935827782617,0.01162422885277986,-0.0009844378898709039,1.2449789781631666,1.2051396508619454,0.11943907182586593,-0.09265502574713722,2026-07-19T14:40:22+00:00
all,author_net,7,20D,bear,48,0.5208333333333334,0.5416666666666666,0.40291074545649797,0.6742475770713254,0.01140038211006912,0.010623917277658268,0.10068083485108092,-0.08564358826059588,1.1755793620501955,1.2778036544023865,0.021001130721136713,0.016950180020986527,1.379472764307594,1.6302859941817018,0.06817245778031693,-0.08308065813249262,2026-07-19T14:40:22+00:00
all,author_net,7,20D,bull,444,0.5180180180180181,0.4864864864864865,0.440311180889289,0.5328936223649704,0.024390321761147478,0.008152058316408972,0.15869426747197946,-0.11995504045142896,1.3229478884318864,1.4218598800903453,0.010610509731876414,-0.0018527531192539248,1.2447804643455112,1.1792657030641684,0.12498140847943877,-0.09369009251628797,2026-07-19T14:40:22+00:00
all,author_net,7,5D,all,537,0.5139664804469274,0.4934579439252336,0.451291149092406,0.5357180168034028,0.007877565030018855,0.0018181818181817189,0.0763144012897644,-0.06449242273890747,1.1833080236218956,1.2513142318760275,0.0044910186030586935,-0.0008297680978937017,1.17854011730064,1.148098121650808,0.044531606495176915,-0.039662432944177324,2026-07-19T14:40:22+00:00
all,author_net,7,5D,bear,54,0.46296296296296297,0.48148148148148145,0.3539397274661188,0.6114829980187293,-0.010752632147245426,-0.007857204733444312,0.05052299259291854,-0.06357644657842126,0.7946809756125431,0.6850698065625372,-0.005194086205659581,-0.0003875553000397547,0.8863350565118192,0.8230254096181179,0.024289842068712805,-0.03798021819730922,2026-07-19T14:40:22+00:00
all,author_net,7,5D,bull,483,0.5196687370600414,0.49480249480249483,0.4503400960028182,0.5393472545546986,0.009960444217539086,0.002279981760145766,0.07888326669781677,-0.06460691975896825,1.2209724127401507,1.32096584309387,0.005578327666823324,-0.0008416769832813031,1.2081510547601622,1.1832919795593357,0.04679466090310458,-0.039850506642584944,2026-07-19T14:40:22+00:00
all,author_net,7,60D,all,300,0.5433333333333333,0.46,0.4044631474970939,0.5165482902008698,0.1350874161085419,0.014098535069727136,0.3677419487304082,-0.14172053146345956,2.5948389053651324,3.0872900844855224,0.09669080515689979,-0.009593402421776587,2.658731487881097,2.2648453415283414,0.2735556585545142,-0.14001531165419198,2026-07-19T14:40:22+00:00
all,author_net,7,60D,bear,38,0.5263157894736842,0.6052631578947368,0.4471786799604255,0.744019242518399,-0.05299664870962218,0.007486905458408466,0.12614592082151957,-0.2520439481886686,0.5004917663291503,0.5561019625879446,-0.018833988039067336,0.028648303173355982,0.5200408021797865,0.7973958966756728,0.12416610258006122,-0.18000741032969197,2026-07-19T14:40:22+00:00
all,author_net,7,60D,bull,262,0.5458015267175572,0.4389312977099237,0.38015274979091823,0.49947475397784685,0.16236678428827567,0.01619582488098026,0.4015316029833996,-0.1250329558243523,3.2114061475718105,3.8590846983425955,0.11344630951356678,-0.012269883914460933,3.2365995240753254,2.5320336412834177,0.2952228460622593,-0.1342149309302645,2026-07-19T14:40:22+00:00
all,author_net,7,90D,all,218,0.591743119266055,0.5416666666666666,0.47507027066202484,0.6068069152725948,0.15087846689463577,0.04417420722089671,0.4076060935585561,-0.2212323627643049,1.8424343005946595,2.670494660412484,0.1131752962724218,0.016022936553151623,1.7993887872099064,2.126550384884435,0.3261031955012865,-0.17886281099794743,2026-07-19T14:40:22+00:00
all,author_net,7,90D,bear,33,0.7575757575757576,0.7878787878787878,0.6224835500784931,0.8932397846697919,-0.08861710058149647,0.06346340174403253,0.13135882332421553,-0.7760418627868464,0.1692677027145062,0.5289615709828318,-0.05382713298015199,0.0995538056303591,0.1865172267191401,0.6927782706710918,0.17457836393699588,-0.2776381914750238,2026-07-19T14:40:22+00:00
all,author_net,7,90D,bull,185,0.5621621621621622,0.4972677595628415,0.4256312041708546,0.5690166646356094,0.19359929784983773,0.03631559861161482,0.4740116873648879,-0.1664363627620786,2.848005565000777,3.6566985032108743,0.143290488432722,-0.005715753689951253,2.676424315923392,2.6473327472720505,0.35313194923978164,-0.16124341880473922,2026-07-19T14:40:22+00:00
all,author_net,30,1D,all,549,0.5336976320582878,0.5273722627737226,0.4855270481489522,0.5688363917856101,6.76120402113344e-05,0.001591946268022948,0.022258169088306565,-0.025732240209515082,0.8649915012092922,1.0057242454536612,-0.000418977180651245,0.0009800786709449616,0.85621272191891,0.962822866282354,-0.0003103240014028269,-0.0003103240014028269,2026-07-19T14:40:22+00:00
all,author_net,30,1D,bear,62,0.4838709677419355,0.5161290322580645,0.39447459605660673,0.6359014016175426,-0.0015279466413319234,0.0,0.015919560301023032,-0.019077316693109008,0.8344758624662031,0.8344758624662031,-0.000982077243391501,0.00122411115593285,0.7715905890759972,0.881817816086854,-0.000982077243391501,-0.000982077243391501,2026-07-19T14:40:22+00:00
all,author_net,30,1D,bull,487,0.5400410677618069,0.5288065843621399,0.4843754081479377,0.5727859437462254,0.0002707427142476424,0.0022425073870830925,0.022981204311190617,-0.026631554198218606,0.8629313986011314,1.0223016118562953,-0.0003471413701782082,0.0009530195770725558,0.86449343584572,0.9701956900102622,-0.0002248030547841456,-0.0002248030547841456,2026-07-19T14:40:22+00:00
