indicator,config_id,param_a_name,param_a,param_b_name,param_b,param_c_name,param_c,window_days,horizon_days,split_day,split,raw_events,n_events,n_tickers,n_months,max_ticker_share,excess_hit_rate,excess_hit_ci_low,excess_hit_ci_high,avg_directional_excess_pct,median_directional_excess_pct,excess_payoff_ratio,excess_profit_factor,positive_month_rate,avg_monthly_excess_pct,monthly_lcb_score
weighted_net,min_same_authors=2;min_consensus=0.75;min_strength=5,min_same_authors,2,min_consensus,0.75,min_strength,5.0,7,20,2026-03-12,train,50,34,20,7,0.14705882352941177,0.4411764705882353,0.2888348224624216,0.6054610074379694,-0.00460233868270309,-0.0056574000751127285,1.1560420705155123,0.9126647925122465,0.42857142857142855,0.007402425486876417,-0.008049038067113667
weighted_net,min_same_authors=2;min_consensus=0.75;min_strength=5,min_same_authors,2,min_consensus,0.75,min_strength,5.0,7,20,2026-03-12,test,106,62,45,4,0.04838709677419355,0.5645161290322581,0.44092987972148767,0.6805741109751094,0.05862469228497241,0.03486575425861349,1.6663466095525081,2.160078938308807,0.75,0.03657312018844887,-0.01186427371663245
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=0,min_same_authors,2,min_consensus,0.8,min_strength,0.0,7,20,2026-03-12,all,481,285,132,11,0.028070175438596492,0.5017543859649123,0.4440695857377859,0.5593925211359396,0.011933322444206834,0.0005565390717054974,1.1801622953585587,1.1884732974385486,0.7272727272727273,0.021729334962912315,-0.0019372199348233997
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=0,min_same_authors,2,min_consensus,0.8,min_strength,0.0,7,20,2026-03-12,train,183,111,58,7,0.05405405405405406,0.5135135135135135,0.4216469238103697,0.6044760463330521,0.00818189875164498,0.0011499110972441606,1.084845653929021,1.1451148569250778,0.7142857142857143,0.03608508378213598,0.0067218852516718434
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=0,min_same_authors,2,min_consensus,0.8,min_strength,0.0,7,20,2026-03-12,test,254,152,110,4,0.019736842105263157,0.5,0.4214987462633732,0.5785012537366268,0.013486258864754835,-0.0006330583799949441,1.1830612294001877,1.1830612294001879,0.75,-0.0015222372611578235,-0.04430653120267155
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=1.5,min_same_authors,2,min_consensus,0.8,min_strength,1.5,7,20,2026-03-12,all,471,280,131,11,0.02857142857142857,0.5071428571428571,0.448884571666725,0.5652078023529802,0.011978080908652723,0.0009737568196278579,1.1568428195816478,1.1903744955115505,0.5454545454545454,0.015252491996911026,-0.005724231626271541
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=1.5,min_same_authors,2,min_consensus,0.8,min_strength,1.5,7,20,2026-03-12,train,178,109,58,7,0.05504587155963303,0.5137614678899083,0.4210730542514851,0.6055129189480197,0.010662729724649508,0.0011499110972441606,1.131280748287824,1.1953155076248707,0.5714285714285714,0.02601714281428122,0.001804532332895778
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=1.5,min_same_authors,2,min_consensus,0.8,min_strength,1.5,7,20,2026-03-12,test,250,150,109,4,0.02,0.5,0.42099012028854144,0.5790098797114586,0.010662047831491689,-0.0006330583799949441,1.1429287560328163,1.1429287560328163,0.5,-0.00344164163019044,-0.04587651615619339
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=3,min_same_authors,2,min_consensus,0.8,min_strength,3.0,7,20,2026-03-12,all,374,223,114,11,0.03587443946188341,0.515695067264574,0.45039438426263906,0.5804641723539148,0.017135085971128755,0.0015576075746535079,1.205779264025541,1.2839316237309002,0.7272727272727273,0.015593388108477496,-0.003744208358387584
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=3,min_same_authors,2,min_consensus,0.8,min_strength,3.0,7,20,2026-03-12,train,118,73,39,7,0.0821917808219178,0.5068493150684932,0.39472240623307775,0.6182914018771178,0.017055388223570084,0.0005565390717054974,1.3768587399078676,1.4151048160164195,0.8571428571428571,0.025680314310741085,0.0076613133070704345
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=3,min_same_authors,2,min_consensus,0.8,min_strength,3.0,7,20,2026-03-12,test,220,133,101,4,0.022556390977443608,0.5112781954887218,0.4272083071737977,0.5947148733144412,0.016473560424552815,0.0017905298799216762,1.1655400383596297,1.219334193976228,0.5,0.0002627662611300297,-0.047127832919124
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=5,min_same_authors,2,min_consensus,0.8,min_strength,5.0,7,20,2026-03-12,all,172,108,50,11,0.07407407407407407,0.5185185185185185,0.42527864654226755,0.6104862660597117,0.03352422881754885,0.008083845519392674,1.5536921273379165,1.67320690636391,0.6363636363636364,0.017468366817971828,-0.0008397771675321894
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=5,min_same_authors,2,min_consensus,0.8,min_strength,5.0,7,20,2026-03-12,train,47,33,20,7,0.15151515151515152,0.42424242424242425,0.2723559663341021,0.5919273666268755,-0.003789501272784448,-0.00977677292161161,1.2603843062984967,0.9287042256936291,0.42857142857142855,0.007747726453251851,-0.007550761640416518
weighted_net,min_same_authors=2;min_consensus=0.8;min_strength=5,min_same_authors,2,min_consensus,0.8,min_strength,5.0,7,20,2026-03-12,test,104,63,45,4,0.047619047619047616,0.5714285714285714,0.44861615143095024,0.6860308200563566,0.05799348860690305,0.038955102275827214,1.5843330961122086,2.1124441281496114,0.75,0.03555893464176526,-0.016523714687564785
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=0,min_same_authors,3,min_consensus,0.5,min_strength,0.0,7,20,2026-03-12,all,178,103,44,11,0.08737864077669903,0.5145631067961165,0.4192695708623863,0.608809416762022,0.03736521038759836,0.0015576075746535079,1.6770396547392472,1.7776620340236018,0.6363636363636364,0.021724388156992017,-0.010195249284211162
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=0,min_same_authors,3,min_consensus,0.5,min_strength,0.0,7,20,2026-03-12,train,68,40,24,7,0.125,0.5,0.35199526933465386,0.6480047306653461,-0.007402290814572518,0.000772364443742124,0.8599251585978213,0.8599251585978213,0.7142857142857143,0.009089608332884701,-0.028475177166357456
